SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalServices,AvgMonthlyCharges,ChargeEvolution,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 Years,TenureGroup_2-3 Years,TenureGroup_3-4 Years,TenureGroup_4-5 Years,TenureGroup_5+ Years
0,0,0,13,1,0,20.0,268.45,0,7,20.65,-0.6499999999999986,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False
0,0,0,35,1,0,85.3,2917.5,1,5,83.35714285714286,1.942857142857136,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,34,1,1,70.0,2416.1,1,2,71.06176470588235,-1.0617647058823536,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,4,1,1,94.3,424.45,1,5,106.1125,-11.8125,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,1,0,72,1,0,20.7,1492.1,0,7,20.72361111111111,-0.023611111111112137,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0,0,2,1,0,70.3,132.4,0,5,66.2,4.099999999999994,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,7,1,1,95.35,660.9,1,5,94.41428571428571,0.9357142857142833,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,1,0,27,1,1,75.5,1893.95,1,3,70.1462962962963,5.353703703703701,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,1,1,4,1,1,69.55,284.9,0,2,71.225,-1.6749999999999972,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,37,1,0,19.85,784.25,0,7,21.195945945945947,-1.345945945945946,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
0,0,0,21,1,0,20.0,417.7,0,7,19.89047619047619,0.10952380952381091,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
1,1,0,53,1,1,95.85,5016.25,0,5,94.64622641509433,1.2037735849056617,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False
0,0,0,18,1,1,90.1,1612.75,1,5,89.59722222222223,0.5027777777777658,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,0,0,2,1,0,68.95,119.75,1,2,59.875,9.075000000000003,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,32,1,1,99.55,3204.65,1,6,100.1453125,-0.5953125000000057,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
1,1,0,23,1,1,20.75,485.2,0,7,21.09565217391304,-0.3456521739130416,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
0,0,0,3,1,1,50.15,160.85,0,3,53.61666666666667,-3.4666666666666686,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,71,0,0,58.65,4145.25,0,7,58.38380281690141,0.26619718309859053,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,0,0,9,1,1,95.9,827.45,0,5,91.9388888888889,3.9611111111111086,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0,1,1,0,49.5,49.5,0,3,49.5,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,18,1,0,57.45,990.85,1,4,55.047222222222224,2.4027777777777786,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,1,1,12,1,0,53.65,696.35,1,3,58.02916666666667,-4.37916666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
0,1,0,71,1,1,80.1,5585.4,0,8,78.66760563380281,1.4323943661971867,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0,0,0,64,1,1,24.4,1601.2,0,8,25.01875,-0.6187500000000021,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,0,4,0,1,40.05,162.45,0,4,40.6125,-0.5625,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,23,1,1,19.5,470.2,0,7,20.443478260869565,-0.9434782608695649,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
0,1,1,39,1,0,51.05,2066.0,0,3,52.97435897435897,-1.9243589743589737,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,28,1,0,54.35,1426.45,0,4,50.94464285714286,3.4053571428571416,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1,0,0,5,1,1,84.7,392.5,0,4,78.5,6.200000000000003,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,1,0,45,1,1,86.1,3861.45,0,4,85.81,0.28999999999999204,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0,0,37,1,1,70.35,2552.9,0,2,68.9972972972973,1.3527027027027003,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,1,0,60,1,1,110.0,6668.35,0,8,111.13916666666667,-1.139166666666668,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
1,0,0,8,1,1,100.6,819.4,1,6,102.425,-1.8250000000000028,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,47,1,0,94.9,4615.25,0,6,98.19680851063829,-3.296808510638286,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
0,1,1,26,1,1,83.75,2070.6,1,4,79.63846153846154,4.1115384615384585,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,1,1,3,1,1,88.3,273.75,1,5,91.25,-2.950000000000003,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,50,1,1,69.75,3557.7,0,2,71.154,-1.4039999999999964,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,27,1,0,71.6,1957.1,0,6,72.48518518518519,-0.8851851851851933,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1,0,0,8,1,1,92.1,729.95,1,5,91.24375,0.8562499999999886,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,1,0,62,1,0,23.65,1416.75,0,8,22.850806451612904,0.7991935483870947,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0,1,0,71,1,0,81.85,5924.4,0,7,83.44225352112676,-1.5922535211267643,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,66,1,0,25.1,1697.7,0,8,25.722727272727273,-0.6227272727272712,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
0,1,1,68,1,1,114.7,7849.85,0,9,115.43897058823529,-0.7389705882352899,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,13,0,0,49.15,649.4,0,5,49.95384615384615,-0.8038461538461519,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,1,0,56,1,1,80.9,4557.5,0,3,81.38392857142857,-0.4839285714285637,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
0,1,0,38,1,1,79.45,3013.05,1,4,79.29078947368421,0.15921052631578902,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0,0,14,1,0,90.45,1266.1,1,4,90.43571428571428,0.014285714285719564,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
0,0,1,16,1,1,19.3,360.35,0,7,22.521875,-3.2218750000000007,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,1,1,14,1,0,70.2,1046.5,0,2,74.75,-4.549999999999997,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1,1,32,1,1,69.75,2347.9,1,2,73.371875,-3.621875000000003,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,8,1,0,54.25,447.75,0,4,55.96875,-1.71875,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,1,43,1,1,99.3,4209.95,0,6,97.90581395348836,1.394186046511635,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,52,1,0,74.0,3877.65,0,7,74.57019230769231,-0.5701923076923094,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,3,1,1,50.25,152.3,0,3,50.76666666666667,-0.5166666666666728,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,29,1,1,19.8,572.2,0,7,19.731034482758623,0.06896551724137723,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,0,1,1,0,19.65,19.65,1,7,19.65,0.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,0,12,0,1,43.65,526.95,1,5,43.9125,-0.26250000000000284,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,1,1,16,0,1,35.5,552.7,0,3,34.54375,0.9562499999999972,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0,0,0,40,1,1,80.75,3208.65,0,7,80.21625,0.5337499999999977,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
0,0,0,5,0,0,39.5,210.75,1,4,42.15,-2.6499999999999986,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,1,0,40,1,1,97.1,3706.95,1,5,92.67375,4.426249999999996,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,36,1,0,19.55,620.75,0,7,17.243055555555557,2.3069444444444436,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,0,5,1,1,80.0,412.5,1,3,82.5,-2.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,10,1,1,84.7,832.05,1,4,83.205,1.4950000000000045,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
